Hardware Time,Global Time\Signal,CAN1.EEC1.Engine_Speed,Raw Data
75.336066,2026-08-31 07:47:31.588,4712,CAN=75.336066 Rx 0 $0CF00400 D 8 FF FF FF 40 93 FF FF FF 
75.34108,2026-08-31 07:47:31.593,4710.75,CAN=75.34108 Rx 0 $0CF00400 D 8 FF FF FF 36 93 FF FF FF 
75.346097,2026-08-31 07:47:31.598,4709.375,CAN=75.346097 Rx 0 $0CF00400 D 8 FF FF FF 2B 93 FF FF FF 
75.351123,2026-08-31 07:47:31.603,4708,CAN=75.351123 Rx 0 $0CF00400 D 8 FF FF FF 20 93 FF FF FF 
75.35614,2026-08-31 07:47:31.608,4706.625,CAN=75.35614 Rx 0 $0CF00400 D 8 FF FF FF 15 93 FF FF FF 
75.36115,2026-08-31 07:47:31.613,4705.375,CAN=75.36115 Rx 0 $0CF00400 D 8 FF FF FF 0B 93 FF FF FF 
75.366175,2026-08-31 07:47:31.618,4704,CAN=75.366175 Rx 0 $0CF00400 D 8 FF FF FF 00 93 FF FF FF 
75.371185,2026-08-31 07:47:31.623,4702.625,CAN=75.371185 Rx 0 $0CF00400 D 8 FF FF FF F5 92 FF FF FF 
75.37621,2026-08-31 07:47:31.628,4701.375,CAN=75.37621 Rx 0 $0CF00400 D 8 FF FF FF EB 92 FF FF FF 
75.381232,2026-08-31 07:47:31.633,4700,CAN=75.381232 Rx 0 $0CF00400 D 8 FF FF FF E0 92 FF FF FF 
75.386246,2026-08-31 07:47:31.638,4698.625,CAN=75.386246 Rx 0 $0CF00400 D 8 FF FF FF D5 92 FF FF FF 
75.391263,2026-08-31 07:47:31.643,4697.25,CAN=75.391263 Rx 0 $0CF00400 D 8 FF FF FF CA 92 FF FF FF 
75.396285,2026-08-31 07:47:31.648,4696,CAN=75.396285 Rx 0 $0CF00400 D 8 FF FF FF C0 92 FF FF FF 
75.40129,2026-08-31 07:47:31.653,4694.625,CAN=75.40129 Rx 0 $0CF00400 D 8 FF FF FF B5 92 FF FF FF 
75.406312,2026-08-31 07:47:31.658,4693.25,CAN=75.406312 Rx 0 $0CF00400 D 8 FF FF FF AA 92 FF FF FF 
75.411334,2026-08-31 07:47:31.663,4692,CAN=75.411334 Rx 0 $0CF00400 D 8 FF FF FF A0 92 FF FF FF 
75.416352,2026-08-31 07:47:31.668,4690.625,CAN=75.416352 Rx 0 $0CF00400 D 8 FF FF FF 95 92 FF FF FF 
75.42137,2026-08-31 07:47:31.673,4689.25,CAN=75.42137 Rx 0 $0CF00400 D 8 FF FF FF 8A 92 FF FF FF 
75.426396,2026-08-31 07:47:31.678,4688,CAN=75.426396 Rx 0 $0CF00400 D 8 FF FF FF 80 92 FF FF FF 
75.431398,2026-08-31 07:47:31.683,4686.625,CAN=75.431398 Rx 0 $0CF00400 D 8 FF FF FF 75 92 FF FF FF 
75.43642,2026-08-31 07:47:31.688,4685.25,CAN=75.43642 Rx 0 $0CF00400 D 8 FF FF FF 6A 92 FF FF FF 
75.441447,2026-08-31 07:47:31.693,4683.875,CAN=75.441447 Rx 0 $0CF00400 D 8 FF FF FF 5F 92 FF FF FF 
75.446457,2026-08-31 07:47:31.698,4682.625,CAN=75.446457 Rx 0 $0CF00400 D 8 FF FF FF 55 92 FF FF FF 
75.451483,2026-08-31 07:47:31.703,4681.25,CAN=75.451483 Rx 0 $0CF00400 D 8 FF FF FF 4A 92 FF FF FF 
75.456493,2026-08-31 07:47:31.708,4679.875,CAN=75.456493 Rx 0 $0CF00400 D 8 FF FF FF 3F 92 FF FF FF 
75.461511,2026-08-31 07:47:31.713,4678.625,CAN=75.461511 Rx 0 $0CF00400 D 8 FF FF FF 35 92 FF FF FF 
75.466529,2026-08-31 07:47:31.718,4677.25,CAN=75.466529 Rx 0 $0CF00400 D 8 FF FF FF 2A 92 FF FF FF 
75.471551,2026-08-31 07:47:31.723,4675.875,CAN=75.471551 Rx 0 $0CF00400 D 8 FF FF FF 1F 92 FF FF FF 
75.476564,2026-08-31 07:47:31.728,4674.5,CAN=75.476564 Rx 0 $0CF00400 D 8 FF FF FF 14 92 FF FF FF 
75.481586,2026-08-31 07:47:31.733,4673.25,CAN=75.481586 Rx 0 $0CF00400 D 8 FF FF FF 0A 92 FF FF FF 
75.486611,2026-08-31 07:47:31.738,4671.875,CAN=75.486611 Rx 0 $0CF00400 D 8 FF FF FF FF 91 FF FF FF 
75.491621,2026-08-31 07:47:31.743,4670.5,CAN=75.491621 Rx 0 $0CF00400 D 8 FF FF FF F4 91 FF FF FF 
75.496639,2026-08-31 07:47:31.748,4669.25,CAN=75.496639 Rx 0 $0CF00400 D 8 FF FF FF EA 91 FF FF FF 
75.501668,2026-08-31 07:47:31.753,4667.875,CAN=75.501668 Rx 0 $0CF00400 D 8 FF FF FF DF 91 FF FF FF 
75.506674,2026-08-31 07:47:31.758,4666.5,CAN=75.506674 Rx 0 $0CF00400 D 8 FF FF FF D4 91 FF FF FF 
75.511692,2026-08-31 07:47:31.763,4665.125,CAN=75.511692 Rx 0 $0CF00400 D 8 FF FF FF C9 91 FF FF FF 
75.516718,2026-08-31 07:47:31.768,4663.875,CAN=75.516718 Rx 0 $0CF00400 D 8 FF FF FF BF 91 FF FF FF 
75.521731,2026-08-31 07:47:31.773,4662.5,CAN=75.521731 Rx 0 $0CF00400 D 8 FF FF FF B4 91 FF FF FF 
75.526749,2026-08-31 07:47:31.778,4661.125,CAN=75.526749 Rx 0 $0CF00400 D 8 FF FF FF A9 91 FF FF FF 
75.531771,2026-08-31 07:47:31.783,4659.875,CAN=75.531771 Rx 0 $0CF00400 D 8 FF FF FF 9F 91 FF FF FF 
75.536786,2026-08-31 07:47:31.788,4658.5,CAN=75.536786 Rx 0 $0CF00400 D 8 FF FF FF 94 91 FF FF FF 
